study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W2620849626,"Variation in quality of primary-care services in Kenya, Malawi, Namibia, Rwanda, Senegal, Uganda and the United Republic of Tanzania",,0,1,
oa_W4385230166,Exposure to Armed Conflict and HIV Risk Among Rwandan Women,,0,1,
oa_W4412112581,Practice of Postnatal Care Among Women at 6 Weeks in Selective Health Centers,,0,1,
oa_W4413128224,"Barriers to contraceptive access and use among youths (15–24 Years) living in informal urban settlements of Kigali, Rwanda: a qualitative study",,0,1,
oa_W4256273123,Factors associated with the Uptake of Immediate Postpartum Intrauterine Contraceptive Devices(PPIUCD) in Rwanda: A Mixed Methods Study,,0,1,
oa_W2322081896,Drivers of improved health sector performance in Rwanda: a qualitative view from within,,0,1,
oa_W2805779534,Birth preparedness and complication readiness among pregnant women admitted in a rural hospital in Rwanda,,0,1,
oa_W4283326405,Factors associated with utilization of quality antenatal care: a secondary data analysis of Rwandan Demographic Health Survey 2020,,0,1,
oa_W2135782964,Maternal near miss and mortality in a tertiary care hospital in Rwanda,,0,1,
oa_W846999394,Barriers to antenatal care in Rwanda. A literature study on barriers for pregnant women in Rwanda to access antenatal care.,,0,1,
oa_W2539033659,Maternal Near Miss and quality of care in a rural Rwandan hospital,,0,1,
oa_W7126169329,The triple burden: achieving sexual and reproductive health equity for young women with albinism in Rwanda,,0,1,
oa_W174970190,Health-Information Sources for Kenyan Adolescents: Implications for Continuing HIV/AIDS Control and Prevention in Sub-Saharan Africa,missing_url,1,0,
oa_W2344882435,Disruptive Events and Demographic Behaviour: Explaining the Shifts in Fertility in Rwanda,,0,1,
oa_W2995505589,Identifying risk factors of anemia among women of reproductive age in Rwanda – a cross-sectional study using secondary data from the Rwanda demographic and health survey 2014/2015,,0,1,
oa_W2512751623,Beyond the numbers of maternal near-miss in Rwanda – a qualitative study on women’s perspectives on access and experiences of care in early and late stage of pregnancy,,0,1,
oa_W2329537862,Demand and Unmet Need to Space Births in Rwanda: A Two-Step Analysis of Determinants,,0,1,
oa_W4243294012,Factors associated with the Uptake of Immediate Postpartum Intrauterine Contraceptive Devices(PPIUCD) in Rwanda: A Mixed Methods Study,,0,1,
oa_W1631282538,An Empirical Investigation of Attitudes towards Wife-Beating among Men and Women in Seven Sub-Saharan African Countries,,0,1,
oa_W2346552196,How family planning supply and the service environment affect contraceptive use: Findings from four East African countries,missing_url,1,0,
oa_W2399527367,Changes in the Direct and Indirect Determinants of Fertility in sub-Saharan Africa,,0,1,
oa_W2901263539,Quality of antenatal care services in Rwanda: assessing practices of health care providers,,0,1,
oa_W2923473714,"Controlling Behavior and Lifetime Physical, Sexual, and Emotional Violence in sub-Saharan Africa",,0,0,
oa_W4405383020,The factors associated with teenage pregnancy among young women aged between 15 and 19 years in Rwanda: a retrospective cross-sectional study on the Rwanda Demographic Health Survey 2019–2020,,0,1,
oa_W4404220339,Discontinuation of family planning use among women of reproductive age in Rwanda: analysis from three Rwandan Demographic Health Survey (RDHS) 2010–2020,,0,1,
oa_W4396860016,Assessing the Impact of Education on Life Expectancy in Rwanda,,0,1,
oa_W3128351050,Comparison of cohort characteristics in Central Africa International Epidemiology Databases to Evaluate AIDS and Demographic Health Surveys: Rwanda and Burundi,,0,1,
oa_W3201836463,Risk factors of anemia among Women of Reproductive Age in Rwanda: implications for designing better interventions,,0,1,
oa_W2184702341,The Impact of Conflict on Age at Marriage and Childbirth in Rwanda,missing_url,1,0,
oa_W4254836700,International Data,,0,0,
oa_W3199186251,Association Between Maternal High-risk Fertility Behavior and Pregnancy Intention Among Women Aged 15 to 49 in Rwanda: Analysis of the 2014-15 Rwanda Demographic and Health Survey,,0,1,
oa_W2577746669,Modeling excess zeros and heterogeneity in count data from a complex survey design with application to the demographic health survey in sub-Saharan Africa,,0,1,
oa_W2766083853,"Service readiness of health facilities in Bangladesh, Haiti, Kenya, Malawi, Namibia, Nepal, Rwanda, Senegal, Uganda and the United Republic of Tanzania",,0,1,
oa_W3036627104,"Evidence of Successful Interventions and Policies to Achieve a Demographic Transition in sub-Saharan Africa: Ethiopia, Rwanda, and Malawi",,0,1,
oa_W1607610112,The Prevalence of HIV Infection among Pregnant Women at Kabutare District Hospital - Rwanda,,0,1,
oa_W2754356764,The Effects of Conflict on Fertility: Evidence From the Genocide in Rwanda,,0,1,
oa_W2160683775,"Trends in malaria cases, hospital admissions and deaths following scale-up of anti-malarial interventions, 2000–2010, Rwanda",,0,1,
oa_W4250768164,Evaluation of a multi-level intervention to improve post-partum intrauterine device services in Rwanda,,0,1,
oa_W1865117374,"Long-lasting insecticidal net source, ownership and use in the context of universal coverage: a household survey in eastern Rwanda",,0,1,
oa_W1946092266,The Demographic and Socio-economic Distribution of Excess Mortality during the 1994 Genocide in Rwanda,,0,1,
oa_W2948468021,"Effects of a large-scale distribution of water filters and natural draft rocket-style cookstoves on diarrhea and acute respiratory infection: A cluster-randomized controlled trial in Western Province, Rwanda",,0,1,
oa_W2324204966,Enhancing Formal Educational and In-Service Training Programs in Rural Rwanda,,0,1,
oa_W2284521680,Meeting Postpartum Women’s Family Planning Needs Through Integrated Family Planning and Immunization Services: Results of a Cluster-Randomized Controlled Trial in Rwanda,,0,1,
oa_W4225402059,Application of machine learning methods for predicting infant mortality in Rwanda: analysis of Rwanda demographic health survey 2014–15 dataset,,0,1,
oa_W4280507700,Prevalence and factors associated with caesarean section in Rwanda: a trend analysis of Rwanda demographic and health survey 2000 to 2019–20,,0,1,
oa_W2101127916,Nationwide implementation of integrated community case management of childhood illness in Rwanda,,0,1,
oa_W2116820130,A Systematic Review of Tobacco Smoking Prevalence and Description of Tobacco Control Strategies in Sub-Saharan African Countries; 2007 to 2014,,0,1,
oa_W2171590534,Determinants of fertility in Rwanda in the context of a fertility transition: a secondary analysis of the 2010 Demographic and Health Survey,,0,1,
oa_W2101753077,Current trends in Rwanda's HIV/AIDS epidemic,,0,1,
oa_W4410471948,Determinants of Elevated Inflammatory Biomarkers among women of reproductive age in Rwanda: Insights from the 2019-20 Rwanda Demographic Health Survey,,0,1,
oa_W2080289099,"Malaria Prevalence, Spatial Clustering and Risk Factors in a Low Endemic Area of Eastern Rwanda: A Cross Sectional Study",,0,1,
oa_W2997217336,Determinants of the persistence of malaria in Rwanda,,0,1,
oa_W2035967521,Male Circumcision at Different Ages in Rwanda: A Cost-Effectiveness Study,,0,1,
oa_W2120397427,Factors associated with intimate partner violence among pregnant rural women in Rwanda,,0,1,
oa_W4294786654,Trends and correlates of intimate partner violence (IPV) victimization in Rwanda: results from the 2015 and 2020 Rwanda Demographic Health Survey (RDHS 2015 and 2020),,0,1,
oa_W3209499656,Examining the bi-directional relationship between intimate partner violence and depression: Findings from a longitudinal study among women and men in rural Rwanda,,0,1,
oa_W2167853597,Intimate partner violence and its contribution to mental disorders in men and women in the post genocide Rwanda: findings from a population based study,,0,1,
oa_W2789917950,Structured Spatial Modeling and Mapping of Domestic Violence Against Women of Reproductive Age in Rwanda,,0,0,
oa_W3045783748,Exploring differential impacts of interventions to reduce and prevent intimate partner violence (IPV) on sub-groups of women and men: A case study using impact evaluations from Rwanda and South Africa,,0,1,
oa_W2812743747,Intimate partner violence during pregnancy in relation to non-psychotic mental health disorders in Rwanda: a cross-sectional population-based study,,0,1,
oa_W2031582178,Women's responses to intimate partner violence in Rwanda: Rethinking agency in constrained social contexts,,0,0,
oa_W2008451723,Facing Domestic Violence for Mental Health in Rwanda: Opportunities and Challenges,,0,1,
oa_W4231261097,Determinants of Domestic Violence in Women of Reproductive Age in Rwanda,,0,1,
oa_W2790684709,Determinants of Domestic Violence in Women of Reproductive Age in Rwanda,,0,1,
oa_W2801770652,The implications of community responses to intimate partner violence in Rwanda,,0,1,
oa_W2171478049,Intimate Partner Violence in Rwanda,,0,0,
oa_W2130106734,Sexual Risk Factors Associated with Intimate Partner Violence Against Women in Rwanda: A Couples-Based Analysis,,0,0,
oa_W2474641216,Exploring the potential of a family-based prevention intervention to reduce alcohol use and violence within HIV-affected families in Rwanda,,0,1,
oa_W2791895626,Next wave of interventions to reduce under-five mortality in Rwanda: a cross-sectional analysis of demographic and health survey data,,0,1,
oa_W4393852499,Intimate Partner Violence Among Rwandan Women With HIV: A Cross-Sectional Study,,0,1,
oa_W2143291497,Intimate partner violence in Rwanda: women’s voices,,0,1,
oa_W4387806404,Bayesian spatial modelling of intimate partner violence and associated factors among adult women and men: evidence from 2019/2020 Rwanda Demographic and Health Survey,,0,1,
oa_W2770200129,Love matters: exploring conceptions of love in Rwanda and Swaziland and relationship to HIV and intimate partner violence,,0,1,
oa_W3217809948,"“We saw that jealousy can also bring violence”: A qualitative exploration of the intersections between jealousy, infidelity and intimate partner violence in Rwanda and Uganda",,0,1,
oa_W4400260416,Mental health outcomes of offspring exposed to parental intimate partner violence in Rwanda,,0,1,
oa_W1942343436,Intimate partner violence and its mental health and help seeking implications for young adults in Rwanda,,0,1,
oa_W1531374015,Gendered Vulnerabilities After Genocide: Three Essays on Post-Conflict Rwanda,,0,1,
oa_W2919014269,Indashyikirwa Women’s Safe Spaces: Informal Response for Survivors of IPV within a Rwandan Prevention Programme,,0,1,
oa_W2979743324,"The State of Domestic Violence in Rwanda and the Role of the Man: Root Motives, Manifestations, Consequences and Strategies",missing_url,1,0,
oa_W2747463813,Intersectionalities of formality of marital status and women’s risk and protective factors for intimate partner violence in Rwanda,,0,0,
oa_W4213145508,The prevalence of mental disorders among intimate partner violence exposed and non-exposed Rwandans: Findings from a national cross-sectional survey,,0,1,
